Position,Coverage
64357,2058.00
64358,2058.00
64359,2058.00
64360,2058.00
64361,2058.00
64362,2058.00
64363,2058.00
64364,2058.00
64365,2058.00
64366,2059.00
64367,2060.00
64368,2060.00
64369,2060.00
64370,2060.00
64371,2060.00
64372,2062.00
64373,2061.00
64374,2061.00
64375,2061.00
64376,2061.00
64377,2061.00
64378,2061.00
64379,2061.00
64380,2061.00
64381,2061.00
64382,2061.00
64383,2061.00
64384,2061.00
64385,2062.00
64386,2062.00
64387,2062.00
64388,2062.00
64389,2062.00
64390,2062.00
64391,2062.00
64392,2062.00
64393,2062.00
64394,2062.00
64395,2062.00
64396,2061.00
64397,2062.00
64398,2062.00
64399,2063.00
64400,2064.00
64401,2063.00
64402,2063.00
64403,2062.00
64404,2062.00
64405,2062.00
64406,2062.00
64407,2061.00
64408,2061.00
64409,2061.00
64410,2061.00
64411,2062.00
64412,2061.00
64413,2060.00
64414,2059.00
64415,2057.00
64416,2057.00
64417,2057.00
64418,2057.00
64419,2057.00
64420,2057.00
64421,2057.00
64422,2057.00
64423,2057.00
64424,2057.00
64425,2057.00
64426,2057.00
64427,2057.00
64428,2057.00
64429,2057.00
64430,2057.00
64431,2056.00
64432,2056.00
64433,2056.00
64434,2056.00
64435,2056.00
64436,2057.00
64437,2057.00
64438,2059.00
64439,2059.00
64440,2059.00
64441,2059.00
64442,2058.00
64443,2056.00
64444,2056.00
64445,2056.00
64446,2056.00
64447,2056.00
64448,2056.00
64449,2056.00
64450,2058.00
64451,2058.00
64452,2056.00
64453,2058.00
64454,2059.00
64455,2060.00
64456,2060.00
64457,2060.00
64458,2058.00
64459,2058.00
64460,2059.00
64461,2059.00
64462,2059.00
64463,2059.00
64464,2059.00
64465,2060.00
64466,2060.00
64467,2060.00
64468,2061.00
64469,2061.00
64470,2061.00
64471,2062.00
64472,2062.00
64473,2062.00
64474,2061.00
64475,2061.00
64476,2062.00
64477,2062.00
64478,2061.00
64479,2062.00
64480,2063.00
64481,2063.00
64482,2064.00
64483,2064.00
64484,2064.00
64485,2063.00
64486,2063.00
64487,2063.00
64488,2063.00
64489,2062.00
64490,2061.00
64491,2063.00
64492,2063.00
64493,2063.00
64494,2063.00
64495,2063.00
64496,2066.00
64497,2065.00
64498,2065.00
64499,2065.00
64500,2066.00
64501,2066.00
64502,2066.00
64503,2066.00
64504,2066.00
64505,2066.00
64506,2066.00
64507,2068.00
64508,2068.00
64509,2068.00
64510,2068.00
64511,2069.00
64512,2069.00
64513,2069.00
64514,2068.00
64515,2068.00
64516,2068.00
64517,2068.00
64518,2068.00
64519,2068.00
64520,2068.00
64521,2068.00
64522,2066.00
64523,2065.00
64524,2067.00
64525,2067.00
64526,2068.00
64527,2067.00
64528,2067.00
64529,2065.00
64530,2065.00
64531,2066.00
64532,2065.00
64533,2064.00
64534,2064.00
64535,2065.00
64536,2065.00
64537,2064.00
64538,2063.00
64539,2063.00
64540,2063.00
64541,2063.00
64542,2063.00
64543,2063.00
64544,2062.00
64545,2061.00
64546,2063.00
64547,2063.00
64548,2064.00
64549,2062.00
64550,2062.00
64551,2062.00
64552,2063.00
64553,2063.00
64554,2063.00
64555,2063.00
64556,2063.00
64557,2063.00
64558,2063.00
64559,2063.00
64560,2063.00
64561,2063.00
64562,2063.00
64563,2063.00
64564,2064.00
64565,2064.00
64566,2064.00
64567,2064.00
64568,2066.00
64569,2066.00
64570,2066.00
64571,2066.00
64572,2066.00
64573,2065.00
64574,2063.00
64575,2064.00
64576,2064.00
64577,2064.00
64578,2064.00
64579,2065.00
64580,2064.00
64581,2064.00
64582,2064.00
64583,2064.00
64584,2064.00
64585,2064.00
64586,2064.00
64587,2064.00
64588,2064.00
64589,2064.00
64590,2065.00
64591,2065.00
64592,2065.00
64593,2065.00
64594,2065.00
64595,2065.00
64596,2065.00
64597,2066.00
64598,2066.00
64599,2066.00
64600,2066.00
64601,2066.00
64602,2066.00
64603,2066.00
64604,2066.00
64605,2066.00
64606,2065.00
64607,2066.00
64608,2066.00
64609,2067.00
64610,2067.00
64611,2067.00
64612,2067.00
64613,2067.00
64614,2067.00
64615,2067.00
64616,2067.00
64617,2067.00
64618,2067.00
64619,2066.00
64620,2066.00
64621,2066.00
64622,2067.00
64623,2068.00
64624,2067.00
64625,2067.00
64626,2065.00
64627,2064.00
64628,2063.00
64629,2063.00
64630,2063.00
64631,2062.00
64632,2061.00
64633,2061.00
64634,2061.00
64635,2061.00
64636,2061.00
64637,2062.00
64638,2062.00
64639,2063.00
64640,2063.00
64641,2063.00
64642,2063.00
64643,2063.00
64644,2063.00
64645,2063.00
64646,2063.00
64647,2063.00
64648,2064.00
64649,2064.00
64650,2064.00
64651,2064.00
64652,2063.00
64653,2063.00
64654,2063.00
64655,2063.00
64656,2063.00
64657,2063.00
64658,2063.00
64659,2064.00
64660,2063.00
64661,2063.00
64662,2063.00
64663,2063.00
64664,2063.00
64665,2062.00
64666,2062.00
64667,2061.00
64668,2061.00
64669,2061.00
64670,2061.00
64671,2061.00
64672,2061.00
64673,2060.00
64674,2060.00
64675,2060.00
64676,2059.00
64677,2059.00
64678,2059.00
64679,2058.00
64680,2058.00
64681,2058.00
64682,2058.00
64683,2058.00
64684,2058.00
64685,2058.00
64686,2057.00
64687,2057.00
64688,2057.00
64689,2056.00
64690,2056.00
64691,2057.00
64692,2057.00
64693,2057.00
64694,2057.00
64695,2057.00
64696,2057.00
64697,2057.00
64698,2057.00
64699,2058.00
64700,2059.00
64701,2059.00
64702,2059.00
64703,2059.00
64704,2059.00
64705,2059.00
64706,2059.00
64707,2059.00
64708,2058.00
64709,2058.00
64710,2058.00
64711,2058.00
64712,2058.00
64713,2058.00
64714,2058.00
64715,2056.00
64716,2056.00
64717,2056.00
64718,2056.00
64719,2056.00
64720,2057.00
64721,2057.00
64722,2059.00
64723,2059.00
64724,2059.00
64725,2059.00
64726,2059.00
64727,2059.00
64728,2058.00
64729,2058.00
64730,2058.00
64731,2058.00
64732,2058.00
64733,2058.00
64734,2057.00
64735,2057.00
64736,2057.00
64737,2057.00
64738,2057.00
64739,2057.00
64740,2057.00
64741,2058.00
64742,2058.00
64743,2058.00
64744,2056.00
64745,2056.00
64746,2055.00
64747,2055.00
64748,2055.00
64749,2055.00
64750,2055.00
64751,2056.00
64752,2056.00
64753,2056.00
64754,2056.00
64755,2055.00
64756,2057.00
64757,2056.00
64758,2056.00
64759,2056.00
64760,2056.00
64761,2057.00
64762,2057.00
64763,2057.00
64764,2056.00
64765,2056.00
64766,2056.00
64767,2056.00
64768,2057.00
64769,2057.00
64770,2057.00
64771,2055.00
64772,2055.00
64773,2054.00
64774,2054.00
64775,2054.00
64776,2054.00
64777,2054.00
64778,2055.00
64779,2055.00
64780,2055.00
64781,2054.00
64782,2054.00
64783,2054.00
64784,2053.00
64785,2052.00
64786,2053.00
64787,2053.00
64788,2053.00
64789,2055.00
64790,2055.00
64791,2055.00
64792,2056.00
64793,2056.00
64794,2056.00
64795,2056.00
64796,2056.00
64797,2056.00
64798,2057.00
64799,2058.00
64800,2058.00
64801,2058.00
64802,2058.00
64803,2058.00
64804,2058.00
64805,2058.00
64806,2057.00
64807,2057.00
64808,2057.00
64809,2057.00
64810,2057.00
64811,2057.00
64812,2057.00
64813,2057.00
64814,2057.00
64815,2057.00
64816,2057.00
64817,2056.00
64818,2056.00
64819,2055.00
64820,2055.00
64821,2056.00
64822,2056.00
64823,2056.00
64824,2056.00
64825,2056.00
64826,2056.00
64827,2057.00
64828,2057.00
64829,2056.00
64830,2056.00
64831,2055.00
64832,2055.00
64833,2055.00
64834,2055.00
64835,2055.00
64836,2055.00
64837,2055.00
64838,2053.00
64839,2053.00
64840,2053.00
64841,2053.00
64842,2053.00
64843,2053.00
64844,2054.00
64845,2055.00
64846,2055.00
64847,2056.00
64848,2055.00
64849,2055.00
64850,2052.00
64851,2052.00
64852,2053.00
64853,2053.00
64854,2054.00
64855,2054.00
64856,2054.00
64857,2054.00
64858,2053.00
64859,2053.00
64860,2052.00
64861,2052.00
64862,2052.00
64863,2052.00
64864,2051.00
64865,2051.00
64866,2050.00
64867,2050.00
64868,2050.00
64869,2050.00
64870,2049.00
64871,2049.00
64872,2049.00
64873,2049.00
64874,2049.00
64875,2048.00
64876,2048.00
64877,2048.00
64878,2048.00
64879,2048.00
64880,2048.00
64881,2048.00
64882,2048.00
64883,2048.00
64884,2048.00
64885,2047.00
64886,2047.00
64887,2047.00
64888,2047.00
64889,2047.00
64890,2047.00
64891,2047.00
64892,2047.00
64893,2047.00
64894,2047.00
64895,2048.00
64896,2048.00
64897,2048.00
64898,2048.00
64899,2048.00
64900,2048.00
64901,2048.00
64902,2047.00
64903,2047.00
64904,2047.00
64905,2047.00
64906,2047.00
64907,2046.00
64908,2046.00
64909,2046.00
64910,2046.00
64911,2046.00
64912,2045.00
64913,2045.00
64914,2045.00
64915,2045.00
64916,2045.00
64917,2045.00
64918,2045.00
64919,2045.00
64920,2045.00
64921,2045.00
64922,2045.00
64923,2045.00
64924,2045.00
64925,2044.00
64926,2043.00
64927,2043.00
64928,2043.00
64929,2043.00
64930,2043.00
64931,2043.00
64932,2043.00
64933,2043.00
64934,2044.00
64935,2044.00
64936,2043.00
64937,2043.00
64938,2043.00
64939,2043.00
64940,2042.00
64941,2042.00
64942,2042.00
64943,2042.00
64944,2042.00
64945,2042.00
64946,2042.00
64947,2042.00
64948,2042.00
64949,2042.00
64950,2041.00
64951,2041.00
64952,2041.00
64953,2040.00
64954,2040.00
64955,2041.00
64956,2041.00
64957,2041.00
64958,2041.00
64959,2041.00
64960,2040.00
64961,2040.00
64962,2040.00
64963,2039.00
64964,2039.00
64965,2039.00
64966,2039.00
64967,2039.00
64968,2040.00
64969,2040.00
64970,2040.00
64971,2040.00
64972,2040.00
64973,2040.00
64974,2040.00
64975,2039.00
64976,2039.00
64977,2038.00
64978,2038.00
64979,2038.00
64980,2038.00
64981,2038.00
64982,2038.00
64983,2039.00
64984,2039.00
64985,2039.00
64986,2039.00
64987,2039.00
64988,2039.00
64989,2039.00
64990,2039.00
64991,2039.00
64992,2039.00
64993,2039.00
64994,2040.00
64995,2040.00
64996,2040.00
64997,2040.00
64998,2040.00
64999,2040.00
65000,2040.00
65001,2040.00
65002,2040.00
65003,2039.00
65004,2039.00
65005,2039.00
65006,2039.00
65007,2040.00
65008,2040.00
65009,2041.00
65010,2041.00
65011,2041.00
65012,2041.00
65013,2041.00
65014,2040.00
65015,2040.00
65016,2040.00
65017,2039.00
65018,2039.00
65019,2039.00
65020,2039.00
65021,2039.00
65022,2039.00
65023,2039.00
65024,2040.00
65025,2040.00
65026,2040.00
65027,2040.00
65028,2040.00
65029,2040.00
65030,2040.00
65031,2040.00
65032,2040.00
65033,2040.00
65034,2040.00
65035,2040.00
65036,2041.00
65037,2041.00
65038,2041.00
65039,2042.00
65040,2042.00
65041,2042.00
65042,2042.00
65043,2042.00
65044,2042.00
65045,2043.00
65046,2043.00
65047,2042.00
65048,2042.00
65049,2043.00
65050,2043.00
65051,2044.00
65052,2044.00
65053,2044.00
65054,2045.00
65055,2046.00
65056,2047.00
65057,2047.00
65058,2047.00
65059,2047.00
65060,2046.00
65061,2046.00
65062,2046.00
65063,2045.00
65064,2045.00
65065,2045.00
65066,2045.00
65067,2045.00
65068,2045.00
65069,2045.00
65070,2045.00
65071,2044.00
65072,2044.00
65073,2044.00
65074,2044.00
65075,2044.00
65076,2043.00
65077,2045.00
65078,2045.00
65079,2045.00
65080,2045.00
65081,2045.00
65082,2045.00
65083,2044.00
65084,2044.00
65085,2044.00
65086,2044.00
65087,2044.00
65088,2045.00
65089,2045.00
65090,2044.00
65091,2044.00
65092,2044.00
65093,2044.00
65094,2044.00
65095,2046.00
65096,2045.00
65097,2045.00
65098,2045.00
65099,2045.00
65100,2045.00
65101,2045.00
65102,2045.00
65103,2045.00
65104,2044.00
65105,2043.00
65106,2043.00
65107,2043.00
65108,2044.00
65109,2044.00
65110,2044.00
65111,2044.00
65112,2043.00
65113,2044.00
65114,2044.00
65115,2044.00
65116,2044.00
65117,2044.00
65118,2045.00
65119,2045.00
65120,2044.00
65121,2044.00
65122,2044.00
65123,2044.00
65124,2044.00
65125,2044.00
65126,2044.00
65127,2044.00
65128,2044.00
65129,2043.00
65130,2043.00
65131,2043.00
65132,2042.00
65133,2042.00
65134,2042.00
65135,2042.00
65136,2041.00
65137,2040.00
65138,2040.00
65139,2040.00
65140,2040.00
65141,2040.00
65142,2040.00
65143,2040.00
65144,2040.00
65145,2040.00
65146,2040.00
65147,2040.00
65148,2040.00
65149,2040.00
65150,2040.00
65151,2040.00
65152,2040.00
65153,2040.00
65154,2041.00
65155,2041.00
65156,2041.00
65157,2041.00
65158,2041.00
65159,2042.00
65160,2042.00
65161,2042.00
65162,2043.00
65163,2043.00
65164,2042.00
65165,2043.00
65166,2043.00
65167,2043.00
65168,2043.00
65169,2042.00
65170,2042.00
65171,2041.00
65172,2041.00
65173,2039.00
65174,2039.00
65175,2039.00
65176,2039.00
65177,2039.00
65178,2039.00
65179,2039.00
65180,2039.00
65181,2039.00
65182,2039.00
65183,2039.00
65184,2039.00
65185,2039.00
65186,2038.00
65187,2038.00
65188,2039.00
65189,2039.00
65190,2039.00
65191,2039.00
65192,2039.00
65193,2039.00
65194,2039.00
65195,2040.00
65196,2040.00
65197,2040.00
65198,2040.00
65199,2039.00
65200,2038.00
65201,2038.00
65202,2038.00
65203,2038.00
65204,2038.00
65205,2039.00
65206,2039.00
65207,2039.00
65208,2039.00
65209,2038.00
65210,2038.00
65211,2038.00
65212,2038.00
65213,2038.00
65214,2038.00
65215,2038.00
65216,2038.00
65217,2038.00
65218,2038.00
65219,2037.00
65220,2037.00
65221,2037.00
65222,2037.00
65223,2037.00
65224,2037.00
65225,2037.00
65226,2036.00
65227,2036.00
65228,2035.00
65229,2035.00
65230,2035.00
65231,2038.00
65232,2038.00
65233,2038.00
65234,2038.00
65235,2038.00
65236,2038.00
65237,2038.00
65238,2038.00
65239,2038.00
65240,2038.00
65241,2037.00
65242,2037.00
65243,2037.00
65244,2037.00
65245,2037.00
65246,2037.00
65247,2037.00
65248,2036.00
65249,2036.00
65250,2035.00
65251,2033.00
65252,2033.00
65253,2033.00
65254,2033.00
65255,2033.00
65256,2033.00
65257,2033.00
65258,2033.00
65259,2033.00
65260,2033.00
65261,2034.00
65262,2034.00
65263,2034.00
65264,2034.00
65265,2034.00
65266,2034.00
65267,2034.00
65268,2034.00
65269,2035.00
65270,2034.00
65271,2034.00
65272,2034.00
65273,2034.00
65274,2035.00
65275,2035.00
65276,2035.00
65277,2035.00
65278,2035.00
65279,2036.00
65280,2037.00
65281,2037.00
65282,2037.00
65283,2037.00
65284,2037.00
65285,2037.00
65286,2037.00
65287,2037.00
65288,2037.00
65289,2037.00
65290,2037.00
65291,2037.00
65292,2036.00
65293,2035.00
65294,2035.00
65295,2035.00
65296,2035.00
65297,2035.00
65298,2036.00
65299,2035.00
65300,2035.00
65301,2035.00
65302,2035.00
65303,2033.00
65304,2033.00
65305,2033.00
65306,2033.00
65307,2033.00
65308,2033.00
65309,2033.00
65310,2033.00
65311,2033.00
65312,2033.00
65313,2033.00
65314,2033.00
65315,2035.00
65316,2036.00
65317,2035.00
65318,2035.00
65319,2035.00
65320,2034.00
65321,2034.00
65322,2034.00
65323,2033.00
65324,2033.00
65325,2034.00
65326,2034.00
65327,2035.00
65328,2035.00
65329,2036.00
65330,2034.00
65331,2034.00
65332,2035.00
65333,2033.00
65334,2033.00
65335,2033.00
65336,2033.00
65337,2034.00
65338,2035.00
65339,2035.00
65340,2035.00
65341,2035.00
65342,2035.00
65343,2037.00
65344,2037.00
65345,2037.00
65346,2037.00
65347,2037.00
65348,2037.00
65349,2037.00
65350,2037.00
65351,2037.00
65352,2037.00
65353,2037.00
65354,2037.00
65355,2037.00
65356,2037.00
65357,2037.00
65358,2038.00
65359,2036.00
65360,2036.00
65361,2037.00
65362,2039.00
65363,2037.00
65364,2038.00
65365,2038.00
65366,2038.00
65367,2038.00
65368,2038.00
65369,2038.00
65370,2037.00
65371,2039.00
65372,2039.00
65373,2038.00
65374,2038.00
65375,2038.00
65376,2039.00
65377,2040.00
65378,2040.00
65379,2040.00
65380,2040.00
65381,2041.00
65382,2041.00
65383,2041.00
65384,2041.00
65385,2042.00
65386,2042.00
65387,2041.00
65388,2042.00
65389,2042.00
65390,2042.00
65391,2041.00
65392,2041.00
65393,2041.00
65394,2041.00
65395,2041.00
65396,2041.00
65397,2040.00
65398,2039.00
65399,2039.00
65400,2039.00
65401,2039.00
65402,2039.00
65403,2039.00
65404,2038.00
65405,2039.00
65406,2040.00
65407,2040.00
65408,2040.00
65409,2040.00
65410,2040.00
65411,2041.00
65412,2041.00
65413,2041.00
65414,2041.00
65415,2041.00
65416,2041.00
65417,2041.00
65418,2042.00
65419,2043.00
65420,2043.00
65421,2043.00
65422,2043.00
65423,2043.00
65424,2043.00
65425,2043.00
65426,2043.00
65427,2043.00
65428,2043.00
65429,2043.00
65430,2043.00
65431,2043.00
65432,2043.00
65433,2043.00
65434,2042.00
65435,2042.00
65436,2042.00
65437,2042.00
65438,2043.00
65439,2043.00
65440,2043.00
65441,2043.00
65442,2043.00
65443,2044.00
65444,2041.00
65445,2041.00
65446,2041.00
65447,2041.00
65448,2040.00
65449,2040.00
65450,2041.00
65451,2042.00
65452,2042.00
65453,2042.00
65454,2042.00
65455,2042.00
65456,2042.00
65457,2042.00
65458,2042.00
65459,2041.00
65460,2042.00
65461,2042.00
65462,2043.00
65463,2043.00
65464,2043.00
65465,2044.00
65466,2044.00
65467,2043.00
65468,2043.00
65469,2043.00
65470,2043.00
65471,2042.00
65472,2042.00
65473,2042.00
65474,2042.00
65475,2043.00
65476,2043.00
65477,2043.00
65478,2044.00
65479,2044.00
65480,2043.00
65481,2043.00
65482,2043.00
65483,2043.00
65484,2043.00
65485,2043.00
65486,2044.00
65487,2044.00
65488,2044.00
65489,2045.00
65490,2045.00
65491,2045.00
65492,2045.00
65493,2045.00
65494,2045.00
65495,2045.00
65496,2044.00
65497,2044.00
65498,2044.00
65499,2044.00
65500,2044.00
65501,2044.00
65502,2044.00
65503,2044.00
65504,2044.00
65505,2044.00
65506,2044.00
65507,2044.00
65508,2044.00
65509,2044.00
65510,2044.00
65511,2041.00
65512,2041.00
65513,2041.00
65514,2040.00
65515,2040.00
65516,2040.00
65517,2040.00
65518,2039.00
65519,2039.00
65520,2039.00
65521,2039.00
65522,2040.00
65523,2040.00
65524,2040.00
65525,2040.00
65526,2040.00
65527,2040.00
65528,2040.00
65529,2040.00
65530,2041.00
65531,2041.00
65532,2041.00
65533,2041.00
65534,2041.00
65535,2041.00
65536,2041.00
65537,2041.00
65538,2041.00
65539,2041.00
65540,2041.00
65541,2041.00
65542,2041.00
65543,2041.00
65544,2041.00
65545,2041.00
65546,2042.00
65547,2042.00
65548,2043.00
65549,2043.00
65550,2043.00
65551,2042.00
65552,2042.00
65553,2042.00
65554,2042.00
65555,2042.00
65556,2040.00
65557,2040.00
65558,2040.00
65559,2040.00
65560,2039.00
65561,2038.00
65562,2037.00
65563,2036.00
65564,2035.00
65565,2036.00
65566,2036.00
65567,2036.00
65568,2036.00
65569,2036.00
65570,2036.00
65571,2035.00
65572,2035.00
65573,2035.00
65574,2034.00
65575,2034.00
65576,2034.00
65577,2034.00
65578,2034.00
65579,2035.00
65580,2035.00
65581,2035.00
65582,2035.00
65583,2036.00
65584,2036.00
65585,2037.00
65586,2037.00
65587,2037.00
65588,2037.00
65589,2037.00
65590,2037.00
65591,2037.00
65592,2038.00
65593,2038.00
65594,2038.00
65595,2038.00
65596,2038.00
65597,2038.00
65598,2039.00
65599,2039.00
65600,2040.00
65601,2040.00
65602,2040.00
65603,2040.00
65604,2040.00
65605,2040.00
65606,2040.00
65607,2040.00
65608,2042.00
65609,2042.00
65610,2042.00
65611,2041.00
65612,2041.00
65613,2040.00
65614,2040.00
65615,2040.00
65616,2039.00
65617,2040.00
65618,2040.00
65619,2039.00
65620,2039.00
65621,2040.00
65622,2041.00
65623,2041.00
65624,2041.00
65625,2040.00
65626,2040.00
65627,2040.00
65628,2040.00
65629,2040.00
65630,2040.00
65631,2041.00
65632,2041.00
65633,2041.00
65634,2041.00
65635,2041.00
65636,2042.00
65637,2041.00
65638,2041.00
65639,2040.00
65640,2040.00
65641,2040.00
65642,2040.00
65643,2040.00
65644,2040.00
65645,2040.00
65646,2039.00
65647,2039.00
65648,2039.00
65649,2039.00
65650,2039.00
65651,2039.00
65652,2039.00
65653,2039.00
65654,2039.00
65655,2039.00
65656,2039.00
65657,2039.00
65658,2039.00
65659,2039.00
65660,2039.00
65661,2039.00
65662,2039.00
65663,2040.00
65664,2040.00
65665,2039.00
65666,2037.00
65667,2037.00
65668,2037.00
65669,2037.00
65670,2037.00
65671,2037.00
65672,2037.00
65673,2037.00
65674,2037.00
65675,2037.00
65676,2037.00
65677,2037.00
65678,2037.00
65679,2037.00
65680,2037.00
65681,2037.00
65682,2037.00
65683,2036.00
65684,2035.00
65685,2036.00
65686,2036.00
65687,2036.00
65688,2036.00
65689,2036.00
65690,2036.00
65691,2036.00
65692,2037.00
65693,2037.00
65694,2035.00
65695,2035.00
65696,2035.00
65697,2034.00
65698,2034.00
65699,2034.00
65700,2034.00
65701,2032.00
65702,2032.00
65703,2032.00
65704,2032.00
65705,2032.00
65706,2032.00
65707,2032.00
65708,2032.00
65709,2032.00
65710,2032.00
65711,2032.00
65712,2032.00
65713,2032.00
65714,2032.00
65715,2032.00
65716,2032.00
65717,2031.00
65718,2031.00
65719,2031.00
65720,2031.00
65721,2031.00
65722,2032.00
65723,2032.00
65724,2032.00
65725,2031.00
65726,2032.00
65727,2031.00
65728,2031.00
65729,2031.00
65730,2031.00
65731,2031.00
65732,2031.00
65733,2031.00
65734,2032.00
65735,2032.00
65736,2032.00
65737,2032.00
65738,2032.00
65739,2032.00
65740,2033.00
65741,2033.00
65742,2033.00
65743,2032.00
65744,2032.00
65745,2031.00
65746,2031.00
65747,2031.00
65748,2032.00
65749,2032.00
65750,2032.00
65751,2032.00
65752,2034.00
65753,2034.00
65754,2034.00
65755,2034.00
65756,2034.00
65757,2033.00
65758,2034.00
65759,2034.00
65760,2033.00
65761,2034.00
65762,2034.00
65763,2034.00
65764,2033.00
65765,2032.00
65766,2032.00
65767,2032.00
65768,2032.00
65769,2033.00
65770,2034.00
65771,2036.00
65772,2036.00
65773,2036.00
65774,2036.00
65775,2036.00
65776,2035.00
65777,2035.00
65778,2035.00
65779,2035.00
65780,2035.00
65781,2034.00
65782,2034.00
65783,2034.00
65784,2035.00
65785,2034.00
65786,2034.00
65787,2034.00
65788,2034.00
65789,2035.00
65790,2035.00
65791,2035.00
65792,2035.00
65793,2035.00
65794,2034.00
65795,2034.00
65796,2034.00
65797,2035.00
65798,2035.00
65799,2035.00
65800,2035.00
65801,2035.00
65802,2033.00
65803,2033.00
65804,2033.00
65805,2033.00
65806,2033.00
65807,2033.00
65808,2033.00
65809,2033.00
65810,2034.00
65811,2034.00
65812,2033.00
65813,2034.00
65814,2034.00
65815,2034.00
65816,2035.00
65817,2035.00
65818,2034.00
65819,2034.00
65820,2034.00
65821,2034.00
65822,2034.00
65823,2035.00
65824,2035.00
65825,2035.00
65826,2033.00
65827,2033.00
65828,2033.00
65829,2032.00
65830,2032.00
65831,2032.00
65832,2032.00
65833,2032.00
65834,2033.00
65835,2033.00
65836,2033.00
65837,2033.00
65838,2033.00
65839,2033.00
65840,2033.00
65841,2033.00
65842,2033.00
65843,2033.00
65844,2033.00
65845,2032.00
65846,2032.00
65847,2032.00
65848,2032.00
65849,2032.00
65850,2032.00
65851,2032.00
65852,2032.00
65853,2032.00
65854,2033.00
65855,2033.00
65856,2033.00
65857,2033.00
65858,2034.00
65859,2035.00
65860,2036.00
65861,2036.00
65862,2036.00
65863,2036.00
65864,2035.00
65865,2034.00
65866,2035.00
65867,2035.00
65868,2035.00
65869,2035.00
65870,2035.00
65871,2034.00
65872,2034.00
65873,2034.00
65874,2035.00
65875,2035.00
65876,2035.00
65877,2036.00
65878,2036.00
65879,2036.00
65880,2036.00
65881,2034.00
65882,2034.00
65883,2032.00
65884,2032.00
65885,2032.00
65886,2033.00
65887,2033.00
65888,2033.00
65889,2033.00
65890,2032.00
65891,2031.00
65892,2031.00
65893,2032.00
65894,2033.00
65895,2032.00
65896,2031.00
65897,2031.00
65898,2032.00
65899,2032.00
65900,2032.00
65901,2032.00
65902,2032.00
65903,2032.00
65904,2032.00
65905,2032.00
65906,2032.00
65907,2031.00
65908,2031.00
65909,2031.00
65910,2031.00
65911,2031.00
65912,2031.00
65913,2031.00
65914,2031.00
65915,2031.00
65916,2031.00
65917,2031.00
65918,2032.00
65919,2032.00
65920,2032.00
65921,2032.00
65922,2032.00
65923,2030.00
65924,2030.00
65925,2031.00
65926,2031.00
65927,2031.00
65928,2031.00
65929,2031.00
65930,2031.00
65931,2032.00
65932,2031.00
65933,2032.00
65934,2032.00
65935,2031.00
65936,2032.00
65937,2032.00
65938,2031.00
65939,2031.00
65940,2031.00
65941,2031.00
65942,2031.00
65943,2031.00
65944,2031.00
65945,2030.00
65946,2030.00
65947,2030.00
65948,2030.00
65949,2030.00
65950,2031.00
65951,2032.00
65952,2032.00
65953,2033.00
65954,2034.00
65955,2034.00
65956,2034.00
65957,2034.00
65958,2034.00
65959,2035.00
65960,2035.00
65961,2036.00
65962,2035.00
65963,2035.00
65964,2035.00
65965,2034.00
65966,2034.00
65967,2034.00
65968,2034.00
65969,2034.00
65970,2034.00
65971,2034.00
65972,2034.00
65973,2034.00
65974,2033.00
65975,2033.00
65976,2033.00
65977,2032.00
65978,2032.00
65979,2032.00
65980,2032.00
65981,2031.00
65982,2031.00
65983,2031.00
65984,2031.00
65985,2031.00
65986,2031.00
65987,2030.00
65988,2030.00
65989,2031.00
65990,2032.00
65991,2032.00
65992,2032.00
65993,2032.00
65994,2032.00
65995,2032.00
65996,2032.00
65997,2032.00
65998,2032.00
65999,2032.00
66000,2033.00
66001,2033.00
66002,2033.00
66003,2033.00
66004,2033.00
66005,2033.00
66006,2033.00
66007,2033.00
66008,2032.00
66009,2032.00
66010,2031.00
66011,2031.00
66012,2031.00
66013,2030.00
66014,2030.00
66015,2030.00
66016,2030.00
66017,2030.00
66018,2030.00
66019,2030.00
66020,2030.00
66021,2029.00
66022,2029.00
66023,2029.00
66024,2029.00
66025,2029.00
66026,2029.00
66027,2029.00
66028,2029.00
66029,2029.00
66030,2029.00
66031,2029.00
66032,2029.00
66033,2030.00
66034,2030.00
66035,2030.00
66036,2030.00
66037,2030.00
66038,2030.00
66039,2030.00
66040,2030.00
66041,2029.00
66042,2029.00
66043,2028.00
66044,2028.00
66045,2028.00
66046,2028.00
66047,2027.00
66048,2027.00
66049,2027.00
66050,2027.00
66051,2027.00
66052,2027.00
66053,2027.00
66054,2026.00
66055,2026.00
66056,2026.00
66057,2025.00
66058,2025.00
66059,2024.00
66060,2024.00
66061,2023.00
66062,2023.00
66063,2022.00
66064,2022.00
66065,2023.00
66066,2023.00
66067,2023.00
66068,2023.00
66069,2023.00
66070,2023.00
66071,2023.00
66072,2024.00
66073,2025.00
66074,2025.00
66075,2025.00
66076,2025.00
66077,2025.00
66078,2025.00
66079,2024.00
66080,2024.00
66081,2024.00
66082,2024.00
66083,2024.00
66084,2023.00
66085,2023.00
66086,2023.00
66087,2023.00
66088,2023.00
66089,2023.00
66090,2023.00
66091,2023.00
66092,2024.00
66093,2024.00
66094,2024.00
66095,2024.00
66096,2024.00
66097,2024.00
66098,2024.00
66099,2023.00
66100,2023.00
66101,2023.00
66102,2022.00
66103,2022.00
66104,2022.00
66105,2022.00
